코드_ID,대분류코드,중분류코드,코드명,코드설명,사용여부,등록일,수정일
T42509,M49,162,기타 군인,기타 군인,Y,2018-02-21,2018-02-21
T43011,M50,163,전문 의사,전문 의사,Y,2018-02-21,2018-02-21
T43012,M50,164,일반 의사,일반 의사,Y,2018-02-21,2018-02-21
T43013,M50,165,한의사,한의사,Y,2018-02-21,2018-02-21
T43014,M50,166,치과 의사,치과 의사,Y,2018-02-21,2018-02-21
T43020,M51,167,수의사,수의사,Y,2018-02-21,2018-02-21
T43030,M52,168,약사 및 한약사,약사 및 한약사,Y,2018-02-21,2018-02-21
T43040,M53,169,간호사,간호사,Y,2018-02-21,2018-02-21
T43050,M54,170,영양사,영양사,Y,2018-02-21,2018-02-21
T43061,M55,171,임상병리사,임상병리사,Y,2018-02-21,2018-02-21
T43062,M55,172,방사선사,방사선사,Y,2018-02-21,2018-02-21
T43063,M55,173,치과기공사,치과기공사,Y,2018-02-21,2018-02-21
T43064,M55,174,치과위생사,치과위생사,Y,2018-02-21,2018-02-21
T43065,M55,175,물리 및 작업 치료사,물리 및 작업 치료사,Y,2018-02-21,2018-02-21
T43066,M55,176,임상심리사,임상심리사,Y,2018-02-21,2018-02-21
T43067,M55,177,재활공학 기사,재활공학 기사,Y,2018-02-21,2018-02-21
T43069,M55,178,기타 치료·재활사 및 의료기사,기타 치료·재활사 및 의료기사,Y,2018-02-21,2018-02-21
T43071,M56,179,응급구조사,응급구조사,Y,2018-02-21,2018-02-21
T43072,M56,180,위생사,위생사,Y,2018-02-21,2018-02-21
T43073,M56,181,안경사,안경사,Y,2018-02-21,2018-02-21
T43074,M56,182,의무기록사,의무기록사,Y,2018-02-21,2018-02-21
T43075,M56,183,간호조무사,간호조무사,Y,2018-02-21,2018-02-21
T43076,M56,184,안마사,안마사,Y,2018-02-21,2018-02-21
T43079,M56,185,기타 보건·의료 종사원,기타 보건·의료 종사원,Y,2018-02-21,2018-02-21
T44111,M57,186,작가 ,작가 ,Y,2018-02-21,2018-02-21
T44112,M57,187,번역가 및 통역가,번역가 및 통역가,Y,2018-02-21,2018-02-21
T44113,M57,188,출판물 전문가,출판물 전문가,Y,2018-02-21,2018-02-21
T44120,M58,189,기자 및 언론 전문가,기자 및 언론 전문가,Y,2018-02-21,2018-02-21
T44131,M59,190,학예사 및 문화재 보존원,학예사 및 문화재 보존원,Y,2018-02-21,2018-02-21
T44132,M59,191,사서 및 기록물 관리사,사서 및 기록물 관리사,Y,2018-02-21,2018-02-21
T44141,M60,192,화가 및 조각가,화가 및 조각가,Y,2018-02-21,2018-02-21
T44142,M60,193,사진작가 및 사진사,사진작가 및 사진사,Y,2018-02-21,2018-02-21
T44143,M60,194,만화가 및 만화영화 작가,만화가 및 만화영화 작가,Y,2018-02-21,2018-02-21
T44144,M60,195,국악인 및 전통 예능인,국악인 및 전통 예능인,Y,2018-02-21,2018-02-21
T44145,M60,196,"지휘자, 작곡가 및 연주가","지휘자, 작곡가 및 연주가",Y,2018-02-21,2018-02-21
T44146,M60,197,가수 및 성악가,가수 및 성악가,Y,2018-02-21,2018-02-21
T44147,M60,198,무용가 및 안무가,무용가 및 안무가,Y,2018-02-21,2018-02-21
T44149,M60,199,기타 시각 및 공연 예술가,기타 시각 및 공연 예술가,Y,2018-02-21,2018-02-21
T44151,M61,200,제품 디자이너,제품 디자이너,Y,2018-02-21,2018-02-21
T44152,M61,201,패션 디자이너,패션 디자이너,Y,2018-02-21,2018-02-21
T44153,M61,202,실내장식 디자이너,실내장식 디자이너,Y,2018-02-21,2018-02-21
T44154,M61,203,시각 디자이너,시각 디자이너,Y,2018-02-21,2018-02-21
T44155,M61,204,미디어 콘텐츠 디자이너,미디어 콘텐츠 디자이너,Y,2018-02-21,2018-02-21
T44161,M62,205,감독 및 기술감독,감독 및 기술감독,Y,2018-02-21,2018-02-21
T44162,M62,206,배우 및 모델,배우 및 모델,Y,2018-02-21,2018-02-21
T44163,M62,207,아나운서 및 리포터,아나운서 및 리포터,Y,2018-02-21,2018-02-21
T44164,M62,208,촬영 기사,촬영 기사,Y,2018-02-21,2018-02-21
T44165,M62,209,음향·녹음 기사,음향·녹음 기사,Y,2018-02-21,2018-02-21
T44166,M62,210,영상·녹화·편집 기사,영상·녹화·편집 기사,Y,2018-02-21,2018-02-21
T44167,M62,211,조명·영사 기사,조명·영사 기사,Y,2018-02-21,2018-02-21
T44169,M62,212,기타 연극·영화·방송 종사원,기타 연극·영화·방송 종사원,Y,2018-02-21,2018-02-21
T44171,M63,213,공연·영화 및 음반 기획자,공연·영화 및 음반 기획자,Y,2018-02-21,2018-02-21
T44172,M63,214,연예인매니저 및 스포츠매니저,연예인매니저 및 스포츠매니저,Y,2018-02-21,2018-02-21
T44201,M64,215,스포츠 감독 및 코치,스포츠 감독 및 코치,Y,2018-02-21,2018-02-21
T44202,M64,216,직업 운동선수,직업 운동선수,Y,2018-02-21,2018-02-21
80002,80,2,20200914,"마감일자를 8자리로 입력하면 입력일까지 모든 마감처리 및 보수입력, 저장 등이 불가능해진다.(재능나눔)",Y,2017-12-15,2017-12-18
303002,303,2,재능-사전교육,,Y,2018-03-21,2018-03-21
303003,303,3,재능-기타(외부교육등),,Y,2018-03-21,2018-03-21
T20B12,A01,B12,자연·생명과학 연구직,자연·생명과학 연구직,Y,2018-02-21,2018-02-21
T20B13,A01,B13,정보통신 연구개발직 및 공학기술직,정보통신 연구개발직 및 공학기술직,Y,2018-02-21,2018-02-21
T20B14,A01,B14,건설·채굴 연구개발직 및 공학기술직,건설·채굴 연구개발직 및 공학기술직,Y,2018-02-21,2018-02-21
T20B15,A01,B15,제조 연구개발직 및 공학기술직,제조 연구개발직 및 공학기술직,Y,2018-02-21,2018-02-21
T20B22,A02,B22,법률직,법률직,Y,2018-02-21,2018-02-21
T20B23,A02,B23,사회복지·종교직,사회복지·종교직,Y,2018-02-21,2018-02-21
T20B24,A02,B24,경찰·소방·교도직,경찰·소방·교도직,Y,2018-02-21,2018-02-21
T20B25,A02,B25,군인,군인,Y,2018-02-21,2018-02-21
T20B30,A03,B30,보건·의료직,보건·의료직,Y,2018-02-21,2018-02-21
T20B41,A04,B41,예술·디자인·방송직,예술·디자인·방송직,Y,2018-02-21,2018-02-21
T20B42,A04,B42,스포츠·레크리에이션직,스포츠·레크리에이션직,Y,2018-02-21,2018-02-21
T20B51,A05,B51,미용·예식 서비스직,미용·예식 서비스직,Y,2018-02-21,2018-02-21
T20B52,A05,B52,여행·숙박·오락 서비스직,여행·숙박·오락 서비스직,Y,2018-02-21,2018-02-21
T20B53,A05,B53,음식 서비스직,음식 서비스직,Y,2018-02-21,2018-02-21
T20B54,A05,B54,경호·경비직  ,경호·경비직,Y,2018-02-21,2018-02-21
T20B55,A05,B55,돌봄 서비스직(간병·육아),돌봄 서비스직(간병·육아),Y,2018-02-21,2018-02-21
T20B56,A05,B56,청소 및 기타 개인서비스직,청소 및 기타 개인서비스직,Y,2018-02-21,2018-02-21
T20B61,A06,B61,영업·판매직,영업·판매직,Y,2018-02-21,2018-02-21
T20B62,A06,B62,운전·운송직,운전·운송직,Y,2018-02-21,2018-02-21
T20B70,A07,B70,건설·채굴직,건설·채굴직,Y,2018-02-21,2018-02-21
T20B81,A08,B81,기계 설치·정비·생산직,기계 설치·정비·생산직,Y,2018-02-21,2018-02-21
T20B82,A08,B82,금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),금속·재료 설치·정비·생산직(판금·단조·주조·용접·도장 등),Y,2018-02-21,2018-02-21
T20B83,A08,B83,전기·전자 설치·정비·생산직,전기·전자 설치·정비·생산직,Y,2018-02-21,2018-02-21
T20B84,A08,B84,정보통신 설치·정비직,정보통신 설치·정비직,Y,2018-02-21,2018-02-21
T20B85,A08,B85,화학·환경 설치·정비·생산직,화학·환경 설치·정비·생산직,Y,2018-02-21,2018-02-21
T20B86,A08,B86,섬유·의복 생산직,섬유·의복 생산직,Y,2018-02-21,2018-02-21
T20B87,A08,B87,식품 가공·생산직,식품 가공·생산직,Y,2018-02-21,2018-02-21
T20B88,A08,B88,인쇄·목재·공예 및 기타 설치·정비·생산직,인쇄·목재·공예 및 기타 설치·정비·생산직,Y,2018-02-21,2018-02-21
T20B89,A08,B89,제조 단순직,제조 단순직,Y,2018-02-21,2018-02-21
T20B90,A09,B90,농림어업직,농림어업직,Y,2018-02-21,2018-02-21
T30000,B00,0,시니어인터십-소분류,시니어인터십-소분류,Y,2018-02-21,2018-02-21
T30M01,B01,11,의회의원·고위공무원 및 기업 고위임원,의회의원·고위공무원 및 기업 고위임원,Y,2018-02-21,2018-02-21
T30M02,B01,12,행정·경영·금융·보험 관리자　,행정·경영·금융·보험 관리자　,Y,2018-02-21,2018-02-21
T30M03,B01,13,전문서비스 관리자,전문서비스 관리자,Y,2018-02-21,2018-02-21
T30M04,B01,14,미용·여행·숙박·음식·경비·청소 관리자,미용·여행·숙박·음식·경비·청소 관리자,Y,2018-02-21,2018-02-21
T30M05,B01,15,영업·판매·운송 관리자,영업·판매·운송 관리자,Y,2018-02-21,2018-02-21
T30M06,B01,16,건설·채굴·제조·생산 관리자,건설·채굴·제조·생산 관리자,Y,2018-02-21,2018-02-21
T30M07,B02,21,정부·공공행정 전문가,정부·공공행정 전문가,Y,2018-02-21,2018-02-21
T30M08,B02,22,경영·인사 전문가,경영·인사 전문가,Y,2018-02-21,2018-02-21
T30M09,B02,23,회계·세무·감정 전문가,회계·세무·감정 전문가,Y,2018-02-21,2018-02-21
T30M10,B02,24,광고·조사·상품기획·행사기획 전문가,광고·조사·상품기획·행사기획 전문가,Y,2018-02-21,2018-02-21
T30M11,B02,25,정부·공공 행정 사무원,정부·공공 행정 사무원,Y,2018-02-21,2018-02-21
T30M12,B02,26,경영지원 사무원,경영지원 사무원,Y,2018-02-21,2018-02-21
T30M13,B02,27,회계·경리 사무원,회계·경리 사무원,Y,2018-02-21,2018-02-21
T30M14,B02,28,무역·운송·생산·품질 사무원,무역·운송·생산·품질 사무원,Y,2018-02-21,2018-02-21
T30M15,B02,29,안내·고객상담·통계·비서·사무보조 및 기타 사무원,안내·고객상담·통계·비서·사무보조 및 기타 사무원,Y,2018-02-21,2018-02-21
T30M16,B03,31,금융·보험 전문가,금융·보험 전문가,Y,2018-02-21,2018-02-21
T30M17,B03,32,금융·보험 사무원,금융·보험 사무원,Y,2018-02-21,2018-02-21
T30M18,B03,33,금융·보험 영업원,금융·보험 영업원,Y,2018-02-21,2018-02-21
T30M19,B11,110,인문·사회과학 연구원,인문·사회과학 연구원,Y,2018-02-21,2018-02-21
T30M20,B12,121,자연과학 연구원 및 시험원,자연과학 연구원 및 시험원,Y,2018-02-21,2018-02-21
T30M21,B12,122,생명과학 연구원 및 시험원,생명과학 연구원 및 시험원,Y,2018-02-21,2018-02-21
T30M22,B13,131,컴퓨터하드웨어·통신공학 기술자,컴퓨터하드웨어·통신공학 기술자,Y,2018-02-21,2018-02-21
T30M23,B13,132,컴퓨터시스템 전문가,컴퓨터시스템 전문가,Y,2018-02-21,2018-02-21
T30M24,B13,133,소프트웨어 개발자,소프트웨어 개발자,Y,2018-02-21,2018-02-21
T30M25,B13,134,데이터·네트워크 및 시스템 운영 전문가,데이터·네트워크 및 시스템 운영 전문가,Y,2018-02-21,2018-02-21
T30M26,B13,135,정보보안 전문가,정보보안 전문가,Y,2018-02-21,2018-02-21
T30M27,B13,136,통신·방송송출 장비 기사,통신·방송송출 장비 기사,Y,2018-02-21,2018-02-21
T30M28,B14,140,건축·토목공학 기술자 및 시험원,건축·토목공학 기술자 및 시험원,Y,2018-02-21,2018-02-21
T30M29,B15,151,기계·로봇공학 기술자 및 시험원,기계·로봇공학 기술자 및 시험원,Y,2018-02-21,2018-02-21
T30M30,B15,152,금속·재료공학 기술자 및 시험원,금속·재료공학 기술자 및 시험원,Y,2018-02-21,2018-02-21
T30M31,B15,153,전기·전자공학 기술자 및 시험원,전기·전자공학 기술자 및 시험원,Y,2018-02-21,2018-02-21
T30M32,B15,154,화학공학 기술자 및 시험원,화학공학 기술자 및 시험원,Y,2018-02-21,2018-02-21
T30M33,B15,155,에너지·환경공학 기술자 및 시험원,에너지·환경공학 기술자 및 시험원,Y,2018-02-21,2018-02-21
T30M34,B15,156,섬유공학 기술자 및 시험원,섬유공학 기술자 및 시험원,Y,2018-02-21,2018-02-21
T49029,N34,445,기타 사육 종사원,기타 사육 종사원,Y,2018-02-21,2018-02-21
T49012,N33,439,채소·특용작물 재배원,채소·특용작물 재배원,Y,2018-02-26,2018-02-26
T49039,N35,447,임산물 채취 및 기타 임업 종사원,임산물 채취 및 기타 임업 종사원,Y,2018-02-21,2018-02-21
T49041,N36,448,양식원,양식원,Y,2018-02-21,2018-02-21
T49042,N36,449,어부 및 해녀,어부 및 해녀,Y,2018-02-21,2018-02-21
T49050,N37,450,농림어업 단순 종사원,농림어업 단순 종사원,Y,2018-02-21,2018-02-21
T49031,N35,446,조림·산림경영인 및 벌목원,조림·산림경영인 및 벌목원,Y,2018-02-26,2018-02-26
T40141,M04,15,미용·여행·숙박·스포츠 관리자,미용·여행·숙박·스포츠 관리자,Y,2018-02-26,2018-02-26
T45240,M70,237,오락시설 서비스원,오락시설 서비스원,Y,2018-02-26,2018-02-26
T49011,N33,438,곡식작물 재배원,곡식작물 재배원,Y,2018-02-26,2018-02-26
T49013,N33,440,과수작물 재배원,과수작물 재배원,Y,2018-02-26,2018-02-26
T49014,N33,441,원예작물 재배원,원예작물 재배원,Y,2018-02-26,2018-02-26
T49015,N33,442,조경원,조경원,Y,2018-02-26,2018-02-26
T20B21,A02,B21,교육직,교육직,Y,2018-02-26,2018-02-26
303000,303,0,재능- 교육종류,교육종류를 관리한다.,Y,2018-03-21,2018-03-21
952000,952,0,산재발생인턴,산재신청 인턴,Y,2018-07-04,2018-07-04
952A1,952,A1,산재신청,,Y,2018-07-04,2018-07-04
952A2,952,A2,산재미신청,,Y,2018-07-04,2018-07-04
953000,953,0,산재처리여부 인턴,산재처리여부 인턴,Y,2018-07-04,2018-07-04
953A1,953,A1,산재심사중,,Y,2018-07-04,2018-07-04
953A2,953,A2,산재승인,,Y,2018-07-04,2018-07-04
953A3,953,A3,산재불승인,,Y,2018-07-04,2018-07-04
340000,340,0,평가사업유형코드,평가사업유형코드를 관리합니다.,Y,2018-10-01,2018-10-01
340001,340,1,"시장형사업단(공동작업형,제조판매형)","시장형사업단(공동작업형,제조판매형)",Y,2018-10-01,2018-10-01
340002,340,2,시장형사업단(서비스제공형),시장형사업단(서비스제공형),Y,2018-10-01,2018-10-01
340003,340,3,인력파견형,인력파견형,N,2018-10-01,2018-10-01
341000,341,0,평가단계코드,평가단계코드를 관리합니다.,Y,2018-10-01,2018-10-01
341001,341,1,정량평가,정량평가,Y,2018-10-01,2018-10-01
341002,341,2,정성평가,정성평가,Y,2018-10-01,2018-10-01
342000,342,0,평가영역코드,평가영역코드를 관리합니다.,Y,2018-10-01,2018-10-01
342001,342,1,사업운영,사업운영,Y,2018-10-01,2018-10-01
342002,342,2,참여자,참여자,Y,2018-10-01,2018-10-01
342003,342,3,수익,수익,Y,2018-10-01,2018-10-01
342004,342,4,보수,"보수(인건비,급여)",Y,2018-10-01,2018-10-01
343000,343,0,배점구분코드,배점구분코드를 관리합니다.,Y,2018-10-01,2018-10-01
343001,343,1,전체,전체,Y,2018-10-01,2018-10-01
343002,343,2,제조,제조,Y,2018-10-01,2018-10-01
343003,343,3,공동,공동,Y,2018-10-01,2018-10-01
343004,343,4,신규,신규,Y,2018-10-01,2019-09-23
343005,343,5,계속,계속,Y,2018-10-01,2019-09-23
343006,343,6,지자체,지자체,Y,2018-10-01,2019-09-23
343007,343,7,민간,민간,Y,2018-10-01,2019-09-23
343008,343,8,상용,상용,Y,2018-10-01,2019-09-23
343009,343,9,일용,일용,Y,2018-10-01,2019-09-23
344000,344,0,최저조건코드,최저조건코드를 관리합니다.,Y,2018-10-01,2018-10-01
344001,344,1,이상,이상,Y,2018-10-01,2018-10-01
344002,344,2,초과,초과,Y,2018-10-01,2018-10-01
344003,344,3,최소,최소,Y,2018-10-01,2018-10-01
345000,345,0,최고조건코드,최고조건코드를 관리합니다.,Y,2018-10-01,2018-10-01
345001,345,1,이하,이하,Y,2018-10-01,2018-10-01
345002,345,2,미만,미만,Y,2018-10-01,2018-10-01
345003,345,3,최대,최대,Y,2018-10-01,2018-10-01
346000,346,0,기관분류코드,기관분류코드를 관리합니다.,Y,2018-10-01,2018-10-01
346006,346,6,지자체,지자체,Y,2018-10-01,2018-10-01
346007,346,7,민간,민간,Y,2018-10-01,2018-10-01
347000,347,0,평가그룹코드,평가그룹코드를 관리합니다.,Y,2018-10-01,2018-10-01
3471,347,1,1그룹,1그룹,Y,2018-10-01,2018-10-01
3472,347,2,2그룹,2그룹,Y,2018-10-01,2018-10-01
3473,347,3,3그룹,3그룹,Y,2018-10-01,2018-10-01
3474,347,4,4그룹,4그룹,Y,2018-10-01,2018-10-01
3475,347,5,5그룹,5그룹,Y,2018-10-01,2018-10-01
348000,348,0,평가제외등록구분코드,평가제외등록구분코드를 관리합니다.,Y,2018-10-01,2018-10-01
348001,348,1,관리자,관리자,Y,2018-10-01,2018-10-01
348002,348,2,사용자,사용자,Y,2018-10-01,2018-10-01
207000,207,0,차상위계층,차상위계층해당여부,Y,2018-12-21,2018-12-21
207001,207,1,해당,,Y,2018-12-21,2018-12-21
207002,207,2,비해당,,Y,2018-12-21,2018-12-21
349000,349,0,제외사업유형코드,제외사업유형코드를 관리합니다.,Y,2018-10-01,2018-10-01
349001,349,1,고유사업,고유사업,Y,2018-10-01,2018-10-01
349002,349,2,중단사업,중단사업,Y,2018-10-01,2018-10-01
P01005,P01,5,highfeelkim,,Y,2017-12-14,2017-12-14
E12203,E12,203,보수교육,,Y,2019-03-08,2019-03-08
230009,230,9,차상위계층여부,,Y,2019-05-10,2019-05-10
96022,96,22,507,,Y,2019-07-11,2019-07-11
EFL005,EFL,5,사업중단,사업중단,Y,2018-11-14,2018-11-14
340004,340,4,시장형사업단(공통),시장형사업단(공통),Y,2019-09-19,2019-09-19
343010,343,10,서비스,서비스,Y,2019-09-23,2019-09-23
10014,10,14,지역자활센터,,Y,2019-10-31,2019-10-31
10015,10,15,사회적 경제조직,,Y,2019-10-31,2019-10-31
24000,24,0,소요사업량 등록기간,소요사업량 등록기간 제어기능,Y,2017-02-14,2017-02-14
83070,830,70,여비,여비,Y,2018-04-13,2018-04-13
24001,24,1,2.02E+15,소요사업량(시도),Y,2017-02-14,2019-09-03
24002,24,2,2.02E+15,소요사업량(시군구),Y,2017-02-14,2019-09-03
24003,24,3,2.02E+15,소요사업량(수행기관),Y,2017-02-14,2019-09-03
885000,885,0,고친사업유형코드,고친 사업유형 등록 유형을 정의합니다.,Y,2019-10-10,2019-10-10
885001,885,1,기업인증형,,Y,2019-10-10,2019-10-10
885002,885,2,모기업연계형,,Y,2019-10-10,2019-10-10
885003,885,3,시장형사업단발전형,,Y,2019-10-10,2019-10-10
885004,885,4,브릿지형,,Y,2019-10-10,2019-10-10
885005,885,5,시니어직능형,,Y,2019-10-10,2019-10-10
135004,135,4,사회,,Y,2019-12-17,2019-12-17
131021,131,21,사회서비스형,2020년도부터 사용,Y,2019-12-17,2019-12-17
10016,10,16,대한노인회 취업지원본부,,Y,2019-11-29,2019-11-29
SINT0,I01,0,사업참여유형2,[시니어인턴]참여유형2,Y,2019-12-20,2019-12-20
SINT,I01,101,시니어인턴,시니어인턴,Y,2019-12-20,2019-12-20
SINT2,I01,102,세대통합형,세대통합형,Y,2019-12-20,2019-12-20
954000,954,0,격리구분,코로나 바이러스 발생 격리구분,Y,2020-02-04,2020-02-04
95401,954,1,접촉자(보건소 지시),코로나 바이러스 접촉자,Y,2020-02-04,2020-04-20
